product_name,brand,category,review_text,rating,sentiment,skin_type,review_date,price_range,verified_purchase
Hydrating Face Cream,NeutriGlow,Moisturizer,Caused irritation and redness,1,Negative,Oily,02-09-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,"Average results, expected more",3,Neutral,Combination,09-05-2023,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,My skin feels smooth and healthy,4,Positive,Combination,29-08-2022,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Not worth the money,1,Negative,Oily,19-08-2023,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Did not suit my skin,1,Negative,Combination,20-11-2023,Low,No
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,4,Positive,Sensitive,25-01-2024,Low,Yes
Vitamin C Serum,SkinPure,Serum,Highly recommended for daily use,4,Positive,Normal,20-06-2023,High,No
Vitamin C Serum,SkinPure,Serum,Very effective and gentle on my skin,4,Positive,Oily,10-02-2023,High,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,4,Positive,Combination,18-06-2024,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,I can see visible results within a week,4,Positive,Dry,27-11-2023,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,5,Positive,Oily,12-01-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,"Product is okay, nothing special",3,Neutral,Normal,04-02-2024,Low,Yes
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,4,Positive,Sensitive,14-12-2023,High,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Did not suit my skin,1,Negative,Normal,12-11-2022,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,I can see visible results within a week,5,Positive,Sensitive,21-01-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,Very effective and gentle on my skin,4,Positive,Sensitive,04-02-2022,Low,No
Vitamin C Serum,SkinPure,Serum,Very disappointing product,2,Negative,Sensitive,01-10-2022,High,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Not worth the money,2,Negative,Dry,28-01-2022,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,Not worth the money,2,Negative,Oily,17-04-2024,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,"Amazing product, worth the price",5,Positive,Dry,07-07-2022,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,4,Positive,Normal,20-10-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,No improvement after usage,1,Negative,Normal,08-04-2023,Low,No
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",5,Positive,Combination,24-11-2023,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,No improvement after usage,2,Negative,Normal,01-03-2023,Mid,Yes
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",5,Positive,Normal,08-06-2024,High,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Not bad but takes time to show effect,3,Neutral,Combination,18-05-2024,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Not worth the money,2,Negative,Dry,28-04-2024,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Neither good nor bad,3,Neutral,Normal,09-03-2023,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,I can see visible results within a week,4,Positive,Oily,21-02-2023,Mid,No
Vitamin C Serum,SkinPure,Serum,Very disappointing product,1,Negative,Oily,16-02-2023,High,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,My skin feels smooth and healthy,4,Positive,Dry,09-04-2024,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Not worth the money,1,Negative,Normal,15-04-2024,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,I can see visible results within a week,5,Positive,Dry,05-03-2023,Mid,No
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,4,Positive,Oily,14-04-2023,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Decent product for the price,3,Neutral,Normal,26-09-2022,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Neither good nor bad,3,Neutral,Dry,31-01-2022,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,No improvement after usage,2,Negative,Oily,22-11-2023,Low,Yes
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,5,Positive,Oily,26-04-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,"Amazing product, worth the price",5,Positive,Sensitive,06-04-2023,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Very disappointing product,2,Negative,Oily,24-09-2023,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,Very disappointing product,2,Negative,Oily,12-01-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Caused irritation and redness,2,Negative,Combination,26-08-2022,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Not worth the money,2,Negative,Oily,23-04-2023,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Highly recommended for daily use,5,Positive,Oily,31-01-2023,Mid,No
Vitamin C Serum,SkinPure,Serum,Did not suit my skin,1,Negative,Combination,23-10-2023,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Neither good nor bad,3,Neutral,Normal,11-01-2024,Mid,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,"Product is okay, nothing special",3,Neutral,Oily,24-07-2022,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,"Amazing product, worth the price",4,Positive,Oily,06-09-2023,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,Caused irritation and redness,1,Negative,Sensitive,19-06-2024,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,"Amazing product, worth the price",5,Positive,Normal,02-02-2022,Mid,Yes
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,4,Positive,Dry,26-06-2023,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Highly recommended for daily use,5,Positive,Dry,29-10-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Decent product for the price,3,Neutral,Oily,08-11-2023,Low,Yes
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,5,Positive,Normal,07-11-2023,High,No
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",4,Positive,Combination,01-04-2022,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Very disappointing product,1,Negative,Sensitive,30-08-2023,Low,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Not worth the money,1,Negative,Dry,30-03-2024,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Very disappointing product,2,Negative,Oily,25-07-2023,Mid,Yes
Vitamin C Serum,SkinPure,Serum,Not worth the money,1,Negative,Dry,02-10-2023,High,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,No improvement after usage,2,Negative,Sensitive,19-07-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,Caused irritation and redness,2,Negative,Combination,02-04-2024,Low,No
Aloe Vera Gel,NatureCare,Gel,"Product is okay, nothing special",3,Neutral,Normal,28-11-2023,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Caused irritation and redness,2,Negative,Oily,24-01-2024,Mid,No
Aloe Vera Gel,NatureCare,Gel,Very disappointing product,2,Negative,Combination,09-08-2022,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,"Amazing product, worth the price",5,Positive,Oily,09-06-2022,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,Very disappointing product,2,Negative,Oily,07-07-2022,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,"Amazing product, worth the price",4,Positive,Oily,13-09-2022,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,No improvement after usage,2,Negative,Combination,06-09-2022,Mid,No
Vitamin C Serum,SkinPure,Serum,"Average results, expected more",3,Neutral,Oily,27-12-2022,High,No
Sunscreen SPF 50,SunSafe,Sunscreen,Neither good nor bad,3,Neutral,Normal,11-02-2024,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,"Average results, expected more",3,Neutral,Combination,27-11-2023,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,"Product is okay, nothing special",3,Neutral,Normal,14-07-2023,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,My skin feels smooth and healthy,5,Positive,Sensitive,26-05-2023,Low,Yes
Aloe Vera Gel,NatureCare,Gel,"Average results, expected more",3,Neutral,Sensitive,25-02-2023,Low,Yes
Vitamin C Serum,SkinPure,Serum,Not worth the money,2,Negative,Sensitive,09-02-2022,High,No
Sunscreen SPF 50,SunSafe,Sunscreen,Highly recommended for daily use,5,Positive,Normal,26-06-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Very disappointing product,1,Negative,Dry,17-01-2023,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,No improvement after usage,2,Negative,Dry,06-02-2024,Mid,Yes
Vitamin C Serum,SkinPure,Serum,I can see visible results within a week,5,Positive,Normal,01-02-2023,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,"Amazing product, worth the price",5,Positive,Normal,12-05-2022,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,I can see visible results within a week,4,Positive,Oily,10-04-2023,Mid,No
Vitamin C Serum,SkinPure,Serum,Neither good nor bad,3,Neutral,Sensitive,17-09-2023,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,My skin feels smooth and healthy,5,Positive,Dry,09-08-2022,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,"Amazing product, worth the price",4,Positive,Normal,12-06-2023,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,5,Positive,Dry,17-01-2023,Mid,No
Aloe Vera Gel,NatureCare,Gel,Did not suit my skin,1,Negative,Dry,18-09-2022,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,"Product is okay, nothing special",3,Neutral,Normal,12-04-2024,Low,Yes
Aloe Vera Gel,NatureCare,Gel,Very disappointing product,2,Negative,Normal,25-06-2023,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Did not suit my skin,2,Negative,Dry,17-02-2023,Mid,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Not worth the money,1,Negative,Combination,01-11-2022,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,No improvement after usage,2,Negative,Normal,12-01-2024,Mid,Yes
Vitamin C Serum,SkinPure,Serum,Caused irritation and redness,1,Negative,Combination,19-01-2024,High,Yes
Aloe Vera Gel,NatureCare,Gel,No improvement after usage,1,Negative,Oily,29-07-2022,Low,No
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,5,Positive,Sensitive,16-05-2022,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,"Amazing product, worth the price",5,Positive,Sensitive,22-10-2023,Low,No
Aloe Vera Gel,NatureCare,Gel,No improvement after usage,2,Negative,Dry,31-10-2022,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Caused irritation and redness,2,Negative,Oily,16-06-2023,Low,Yes
Aloe Vera Gel,NatureCare,Gel,Not worth the money,2,Negative,Oily,07-08-2023,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,My skin feels smooth and healthy,5,Positive,Oily,30-09-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,4,Positive,Dry,06-08-2023,Low,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,5,Positive,Dry,19-06-2024,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Decent product for the price,3,Neutral,Dry,06-10-2023,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,My skin feels smooth and healthy,4,Positive,Sensitive,13-04-2022,Low,No
Aloe Vera Gel,NatureCare,Gel,Very effective and gentle on my skin,4,Positive,Dry,15-02-2024,Low,No
Aloe Vera Gel,NatureCare,Gel,Did not suit my skin,2,Negative,Combination,18-05-2023,Low,No
Vitamin C Serum,SkinPure,Serum,Decent product for the price,3,Neutral,Dry,16-03-2022,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,"Product is okay, nothing special",3,Neutral,Sensitive,10-04-2022,Low,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,4,Positive,Sensitive,21-07-2022,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,"Product is okay, nothing special",3,Neutral,Oily,20-08-2022,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Very disappointing product,2,Negative,Oily,31-05-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,My skin feels smooth and healthy,5,Positive,Oily,28-08-2023,Low,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Caused irritation and redness,2,Negative,Dry,16-04-2023,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,No improvement after usage,2,Negative,Combination,22-05-2024,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,Not bad but takes time to show effect,3,Neutral,Normal,16-09-2023,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,I can see visible results within a week,4,Positive,Oily,31-03-2023,Mid,No
Vitamin C Serum,SkinPure,Serum,Decent product for the price,3,Neutral,Oily,06-01-2022,High,No
Aloe Vera Gel,NatureCare,Gel,Did not suit my skin,1,Negative,Normal,15-03-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,"Average results, expected more",3,Neutral,Oily,10-05-2023,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,5,Positive,Combination,22-03-2022,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,Very disappointing product,2,Negative,Combination,07-02-2022,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,My skin feels smooth and healthy,5,Positive,Oily,19-12-2022,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,No improvement after usage,1,Negative,Combination,05-05-2024,Mid,No
Aloe Vera Gel,NatureCare,Gel,I can see visible results within a week,5,Positive,Sensitive,17-11-2023,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Not worth the money,1,Negative,Sensitive,18-02-2022,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Did not suit my skin,1,Negative,Combination,12-01-2022,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,"Product is okay, nothing special",3,Neutral,Combination,01-05-2022,Low,No
Vitamin C Serum,SkinPure,Serum,Very effective and gentle on my skin,5,Positive,Normal,03-06-2022,High,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Not worth the money,1,Negative,Dry,26-08-2023,Low,No
Vitamin C Serum,SkinPure,Serum,Very disappointing product,1,Negative,Dry,11-06-2023,High,No
Anti-Acne Face Wash,ClearSkin,Cleanser,"Amazing product, worth the price",4,Positive,Combination,06-10-2023,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,5,Positive,Oily,05-06-2022,Low,No
Vitamin C Serum,SkinPure,Serum,Highly recommended for daily use,5,Positive,Combination,03-04-2022,High,No
Sunscreen SPF 50,SunSafe,Sunscreen,I can see visible results within a week,5,Positive,Dry,06-06-2024,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,I can see visible results within a week,4,Positive,Dry,24-07-2022,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,My skin feels smooth and healthy,4,Positive,Combination,27-09-2022,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Very disappointing product,1,Negative,Sensitive,15-05-2023,Low,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,Very effective and gentle on my skin,5,Positive,Sensitive,13-02-2022,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,I can see visible results within a week,5,Positive,Normal,05-04-2022,Mid,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Not worth the money,1,Negative,Dry,29-11-2023,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Very disappointing product,1,Negative,Oily,10-12-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,"Amazing product, worth the price",5,Positive,Oily,18-12-2022,Low,Yes
Vitamin C Serum,SkinPure,Serum,Did not suit my skin,2,Negative,Oily,25-04-2022,High,No
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,4,Positive,Dry,31-05-2022,Low,Yes
Vitamin C Serum,SkinPure,Serum,"Amazing product, worth the price",5,Positive,Sensitive,26-11-2023,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Not bad but takes time to show effect,3,Neutral,Combination,30-12-2023,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Caused irritation and redness,1,Negative,Normal,27-11-2023,Mid,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Very effective and gentle on my skin,4,Positive,Oily,24-10-2022,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,My skin feels smooth and healthy,5,Positive,Combination,17-01-2024,Low,Yes
Aloe Vera Gel,NatureCare,Gel,"Amazing product, worth the price",4,Positive,Sensitive,03-04-2024,Low,No
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,4,Positive,Dry,12-09-2022,High,No
Sunscreen SPF 50,SunSafe,Sunscreen,Caused irritation and redness,1,Negative,Combination,26-08-2022,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Caused irritation and redness,1,Negative,Normal,05-11-2022,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,I can see visible results within a week,4,Positive,Normal,05-04-2023,Low,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,5,Positive,Sensitive,19-02-2022,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Caused irritation and redness,2,Negative,Oily,10-02-2023,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Very disappointing product,1,Negative,Combination,15-02-2022,Mid,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,My skin feels smooth and healthy,4,Positive,Combination,07-05-2024,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,My skin feels smooth and healthy,5,Positive,Oily,12-01-2022,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,I can see visible results within a week,5,Positive,Oily,18-06-2022,Mid,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Very disappointing product,2,Negative,Combination,19-05-2022,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,Decent product for the price,3,Neutral,Dry,07-12-2023,Low,Yes
Aloe Vera Gel,NatureCare,Gel,I can see visible results within a week,5,Positive,Sensitive,14-12-2023,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Very effective and gentle on my skin,5,Positive,Dry,06-02-2023,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,"Amazing product, worth the price",5,Positive,Sensitive,14-02-2022,Low,Yes
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,4,Positive,Combination,09-11-2023,Low,No
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,5,Positive,Dry,14-02-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,5,Positive,Combination,12-12-2023,Low,No
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,5,Positive,Oily,08-05-2022,High,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Highly recommended for daily use,5,Positive,Normal,03-02-2023,Mid,No
Anti-Acne Face Wash,ClearSkin,Cleanser,No improvement after usage,2,Negative,Combination,09-05-2024,Low,No
Sunscreen SPF 50,SunSafe,Sunscreen,My skin feels smooth and healthy,4,Positive,Dry,06-06-2024,Mid,Yes
Aloe Vera Gel,NatureCare,Gel,Did not suit my skin,2,Negative,Oily,21-05-2023,Low,No
Aloe Vera Gel,NatureCare,Gel,"Amazing product, worth the price",4,Positive,Sensitive,13-01-2022,Low,Yes
Hydrating Face Cream,NeutriGlow,Moisturizer,Very effective and gentle on my skin,4,Positive,Dry,14-11-2022,Mid,No
Sunscreen SPF 50,SunSafe,Sunscreen,Not worth the money,1,Negative,Combination,05-04-2023,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Did not suit my skin,1,Negative,Dry,21-07-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,5,Positive,Combination,28-01-2022,Low,Yes
Vitamin C Serum,SkinPure,Serum,Did not suit my skin,1,Negative,Oily,28-03-2023,High,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Very effective and gentle on my skin,4,Positive,Oily,20-11-2022,Mid,No
Aloe Vera Gel,NatureCare,Gel,Highly recommended for daily use,5,Positive,Sensitive,09-08-2023,Low,Yes
Vitamin C Serum,SkinPure,Serum,Caused irritation and redness,2,Negative,Combination,06-11-2022,High,Yes
Vitamin C Serum,SkinPure,Serum,My skin feels smooth and healthy,5,Positive,Combination,11-11-2022,High,No
Aloe Vera Gel,NatureCare,Gel,Caused irritation and redness,1,Negative,Sensitive,28-09-2022,Low,No
Hydrating Face Cream,NeutriGlow,Moisturizer,Not bad but takes time to show effect,3,Neutral,Sensitive,21-08-2023,Mid,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Very disappointing product,1,Negative,Normal,23-01-2024,Mid,Yes
Anti-Acne Face Wash,ClearSkin,Cleanser,"Amazing product, worth the price",5,Positive,Sensitive,22-03-2023,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Did not suit my skin,2,Negative,Sensitive,05-12-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,No improvement after usage,2,Negative,Dry,27-11-2022,Low,No
Anti-Acne Face Wash,ClearSkin,Cleanser,Highly recommended for daily use,4,Positive,Sensitive,15-07-2023,Low,Yes
Sunscreen SPF 50,SunSafe,Sunscreen,Not worth the money,1,Negative,Dry,06-09-2022,Mid,No
